"userid","trackid","mood.adorable","mood.aggressive","mood.amazed","mood.angry","mood.animated","mood.bitchy","mood.bored","mood.celebratory","mood.cool","mood.dancing","mood.deep","mood.delighted","mood.dramatic","mood.dreamy","mood.driving","mood.easy","mood.elegant","mood.emotional","mood.encouraged","mood.energetic","mood.enthusiastic","mood.epic","mood.euphoric","mood.excited","mood.fantastic","mood.fast","mood.festive","mood.free","mood.friendly","mood.fun","mood.funny","mood.furious","mood.gentle","mood.glorious","mood.good","mood.graceful","mood.happy","mood.heroic","mood.hot","mood.in_love","mood.inspired","mood.intense","mood.interested","mood.joyful","mood.jumpy","mood.liberated","mood.light_hearted","mood.liked","mood.loud","mood.melancholic","mood.moody","mood.motivational","mood.nocturnal","mood.passionate","mood.peaceful","mood.playful","mood.pleasant","mood.positive","mood.powerful","mood.pulsating","mood.reflective","mood.relaxed","mood.religious","mood.repetitive","mood.retro","mood.rhythmical","mood.romantic","mood.sad","mood.satisfied","mood.sensual","mood.sentimental","mood.serene","mood.severe","mood.sexual","mood.sexy","mood.slow","mood.smooth","mood.soft","mood.sorry","mood.spiritual","mood.spontaneous","mood.stimulated","mood.strong","mood.stylish","mood.successful","mood.tragic","mood.tranquil","mood.uplifting","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
2066,31989780,,,0,,,0,,0,,,,,0,0,0,,,0,,,,,,0,,,,,0,,,0,,,,,0,,,0,,,,,,,,0,0,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,,0,,0,0,,,,1,,,,,1,0,0,0,0,0,0,0,0
2349,18843533,,,,,0,,0,,,,0,,,,,0,0,,1,,,,,0,,,0,,,,,0,0,,0,,,,,,,,,,,,0,,,0,,,,0,,0,,,,1,,,,,,,0,,0,0,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,1,0
1755,233912,,,,,,0,0,,,,,,0,,,,,,0,0,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,,,,,,,,1,,,,0,,0,0,,0,0,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0
2736,39058982,,,0,,,,0,0,,,,,,,,,,,,0,,,0,0,0,,0,,,,,0,,,,0,,,,1,,1,,,,,,0,,,,,0,1,,,0,,,,,,,,,,,0,,1,,,0,0,,,1,1,,,,,,,,,,,0,1,0,1,0,1,0,1,0
1691,39058982,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,,,1,,,,,,0,0,,0,,,,,,,,,,0,0,,0,0,0,,,,,0,,,0,,1,,,,,,,0,,,,,0,,,,0,,,0,,,0,1,0,0,0,0,0,0,0
3366,41456931,0,0,,0,,,,,0,,,,0,,,,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,,1,,0,0,,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,0,0,0,1,0,0,0,0,0
2282,41456931,,0,,,,0,,0,0,,,,,,,,0,,0,,,,,,,,0,0,0,,,,,,0,0,,0,,,,,,,,0,,0,0,0,0,,,,,1,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,1
3305,41456931,0,,,,,,0,,,,0,,,,,0,,,0,,0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,,0,0,,,,,,1,,,,,0,0,0,,0,,,,0,0,,,,0,,,0,,0,0,0,0,0,0,1,0,0,0
2176,11746200,,0,,0,,,,,0,1,0,0,,,,,,0,,1,,1,,,,0,1,0,,,,,0,0,,,,,,,,,,,,,,0,,,,,,0,,0,,,,1,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,,,,1,0,1,0,0,1,1,1,1
2163,2487354,,,0,0,,,,,,,,0,0,,,,,,,,,,,,,,0,,,0,,0,,,,,0,0,,0,,,,,,0,,,,,,,0,,,,0,,0,1,,,,,0,,0,,,,,,0,,,,,,,0,,,,0,,0,,0,0,0,0,0,0,0,1,0,0
3361,2487354,,,,0,,,,,,,,,0,,,,,,,,0,,0,0,,0,0,,,,,,,,,,,0,,,,,,0,,,,,,,,0,,0,1,,0,,,0,0,,,0,,,,,,,1,,,0,0,,,,0,,,,,,,1,,0,0,1,0,1,0,0,0,0,0
1739,8282784,,0,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,0,,,,,,,0,,,,0,0,0,,0,0,,,,,,0,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,1,0,,0,,,0,,0,,,1,0,0,0,0,0,0,0,0
3379,2487354,,,,,,,,,,,0,,,,,,,,,,,,0,0,,0,,,,,,0,,,,,0,,,,,,0,0,,0,,,,0,,0,0,,,,,,,0,,,,,0,,1,0,,,,0,0,,,,,,0,,0,0,,,,,,0,0,1,0,0,0,0,0,0,0
1019,2487354,0,,,,,,,,,1,0,0,,,,,,,,,0,,0,,,0,,,,,,,,,1,1,,,,,,0,0,,,0,,,,,,,,,,,,,0,,0,,0,,,1,,,1,,1,,,,0,0,,1,,,,,,,,,,0,0,1,0,0,1,1,0,1,1
3354,2487354,,,0,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,0,,,,,,,,0,,0,,0,0,0,0,0,,,,0,,,,,,,,,,0,0,,0,,,,,,0,0,,,,0,,0,,1,,,,,0,,,,,,0,1,0,0,0,0,1,0,0
3005,2487354,,,0,,,,0,,,,,0,,,,,,,,,,,,0,,,,,,1,,,,,,0,,,0,,0,,0,,0,,,,,,,,0,1,,0,,,,0,0,,0,0,,,,,0,,1,0,,,,1,,,,0,,,,,,,,,0,1,0,1,1,0,0,0,1
744,2487354,,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,0,0,,,0,,,0,1,0,0,0,1,,,,,,0,,,,1,,,,,0,1,1,,,,,,,,,,1,,,,,,,0,0,,,,,1,0,,,,,,,,0,1,0,0,0,1,0,0,0
3367,2487354,,,0,0,,,,,,,,0,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,1,0,0,0,,,,,0,,,,,,0,0,0,,,0,,0,,,,,,0,,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0
1141,41456931,,,0,,,0,,0,,,,,0,,,,0,,,,,,,,0,,0,0,0,,0,,0,,0,0,,,,,,,,0,,,1,,,,,,,0,,0,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0
3379,1650659,,,,0,,,0,,,,,0,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,,,0,1,,,,0,,,,,,,,,,0,,,0,,,,,,0,,,0,0,,,,0,0,1,0,0,0,0,0,0
1609,15603559,,,,,,0,,0,,,,,,,1,0,,0,,,0,,0,,,,,,,,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,0,,0,0,0,,1,0,,,0,0,0,,0,0,0,0,0,0,1,0,0
962,12041887,,,0,0,,1,0,,,0,,,,,,,0,0,,,0,,,,,,,,0,,0,,,,0,0,,,,,,,,0,,,,,,,,,0,0,0,,0,,,,,,,,,,0,0,,,,,0,,,,,,,0,,,,0,,,,,0,0,0,0,1,0,0,1,0
1618,36792495,,,0,,,,0,,0,,,,,,,,,,,,0,,,,0,,,0,,,,0,0,,,,,,0,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,0,,0,0,,0,,,,,,0,1,0,,,,,,0,,0,,0,0,0,1,0,1,1,0,0
1489,143810,,0,0,,,,,,,,0,,0,0,1,,,,,0,0,,,,,0,,0,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,,,,,,,0,0,,,,0,,,,0,,,,0,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,1,0,0
3167,8763393,,,,,,,,,,,,0,,,,,,,0,,,0,0,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,0,1,0,,0,,0,,0,,,0,,,,,0,,,,0,0,,0,,0,1,0,,0,,0,0,1,0,0,0,0,0,0
1739,13987910,,0,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,0,0,0,1,,,,,,,,0,0,,,0,0,,0,,,,,,,,,0,,,,,,0,0,,0,,,0,,0,,,,,,,0,,,0,,0,0,0,1,0,0,0,0,0
3365,1650659,,,0,,,,,,,,0,,,,,,,0,,,,0,,1,,,,,0,1,0,,,0,1,,,,,,,,,0,,,,,0,,,,,0,,0,,,,,0,,0,,,,,0,1,,,,0,,,,,,,,,0,0,,,0,,,0,0,0,0,1,1,0,1,0
2383,1650659,,,0,,,,,,,0,0,,,,,,,,,,0,,,,,0,,,0,0,0,,0,,,,,1,0,0,,,,,,,,,,,,,0,,0,0,,,,,0,,,,,,,0,,0,,,0,,,,,,0,,,,0,,,,,0,0,0,0,0,0,0,0,1,0
45,1650659,,,,,0,0,,,,,0,,,,,,,,,,,,0,,,,0,,0,0,,,,1,0,,0,,,0,,,,,,,,0,0,,,,,,,0,,,,0,0,,,,0,,0,0,,,0,,,,,,,,,0,,0,,,,,,,0,0,0,0,1,0,0,0,0
2389,1650659,,,,,,0,,0,,,1,,,,,,,0,0,,,,,,,,,0,,,,0,,,,,0,,0,1,,,0,,,,,,0,,,,,,,,,,0,0,,,,0,0,,0,,0,0,,,0,,,,,,,,,0,0,,,,,,0,1,1,0,0,1,1,0,0
1464,1650659,,,,,,,,,,,,,,,0,,0,,,1,,,,,,,,,,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,0,,,,,,,,,,,,0,,0,,0,,,,0,,0,,0,,0,,,0,,,0,0,0,0,0,1,0,0,0,0,0,0
1596,1650659,,0,0,,0,0,,0,0,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,0,0,,,,0,,,,,,,0,0,,,,1,0,,,,,,,,,,,,1,,,,0,0,,,,0,,0,0,0,0,1,0,0,0,0
2742,22047916,,,,,,0,0,,,,0,0,,,,,,,,1,,,,,,,,,,,0,1,,0,,,,,,0,,,,0,,,,,,1,,,,,,,,0,,1,0,,,0,,,,,0,0,,,1,,0,0,0,,,,,,,0,,,,,1,0,1,1,1,1,1,1,0
2429,20583449,,0,,0,0,,,0,0,,,,,,,,,,,,1,,,,0,1,,,,,0,,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,,,,,0,,,,,,0,,,,,0,0,,,,,,,,,,0,,,,,,,,,1,0,1,1,1,1,1,1,1
587,11392118,1,,0,,,,,,0,0,,,0,,0,,1,,0,,,,,,,,,0,,,,,,0,,,0,,0,,,1,0,0,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,,,0,,,0,,0,,,,,,0,,,0,1,0,0,0,1,0,0,0
1378,3123750,0,0,,,,,0,0,,,,,,,,0,,,,,0,,,,0,0,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,,0,,,0,1,,,,,,,0,,,0,,0,,,,,,0,1,0,0,0,0,0,0,0
2066,30387190,0,0,,0,,,,0,0,,,0,,,,0,,,0,0,,,,,,,,0,,,,,1,,,,,,,,,0,,,0,,,0,,,,,,,,0,,,,0,,,0,,,,,,,0,,,,0,,,0,,,,,,0,,,,,0,0,1,0,0,0,0,0,0,0
1492,45914051,,,,,0,,0,,0,,,,,,0,,0,,,,,,,,1,,0,,,,,,,,,,,0,,,0,,,,,,,,,,,,0,,0,,,,,,0,,0,,0,0,,,,0,,,,0,,,,0,0,,,,,,0,0,0,,0,0,0,0,0,1,0,0,0
3305,17449416,,0,,,0,0,,,,1,,,,,,0,,0,,,,,,0,,,,,,,,,0,,0,,,,0,0,,,,,,,0,,,,,0,,0,,,0,0,,,,,,,,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,0,0,0,0,0,1,0,0,0
1464,19035823,,,,,,,,0,,,,,0,,0,,,,,,,,,,,0,,,,,,0,,,0,,,,,,,,0,0,,,,0,,,,,,,,,0,0,,,0,0,,,,1,0,0,0,0,,,,,,,,0,,,,,0,,0,0,,,0,0,0,1,0,0,0,0,0
2706,17449416,,,1,,,,,,,,,,,,,,,0,0,1,0,,,1,,,,0,1,,,,,,,,0,,,,0,,,1,,,,,,,,,,0,,,,0,,,,,0,0,,0,,0,,,,,,,,,,,0,0,,0,,,,,0,0,0,0,1,0,1,0,0,1,1
1609,19035823,,,,,,0,0,0,,,,,,,,,,0,0,0,,0,,,,,,0,,,,,,,,,0,,0,0,,,0,,,,,,0,,,,,,0,,0,,,0,,,,,,0,,,,0,,,,,,,,1,,1,0,,0,,,,,,0,1,0,0,0,0,0,0,0
2814,19035823,,0,,,0,,,,0,0,,,,,0,,,0,,0,,,,,,,0,,,,,0,,0,0,,,,,,,1,,,0,0,,,,,,,,,,,0,0,,,,,0,,0,,1,1,,,,,,,,,,,,,,,,,,1,0,,0,1,0,0,0,0,0,0,0
2163,416966,,0,,,,,,,,,,,,,0,0,,0,,0,,,,,,,,0,,,0,,,,,,,,0,,,,0,,,,,,,0,,,,,,0,,1,,,,,,0,,0,0,,,,,0,0,0,0,,,,0,,0,0,,,,,,,0,0,0,0,0,0,1,0,0
2374,416966,,,0,,,,0,1,,,,1,,0,1,,0,0,0,,0,,,0,,,0,,,,,,,0,,,,,,,,,0,,0,,,0,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0
1776,416966,0,,0,,,0,,,,,,,,,,,,0,,0,,,,,0,,0,0,,,,,,,,,0,,,,,1,,,,0,,,0,,,0,,0,,,0,,,,,0,,,,,0,0,,,,,,,,,0,,0,,,0,,,,,,0,0,0,0,0,1,0,0,0,0
3379,416966,0,0,0,,0,,,,,,0,,,,,0,0,,,,,,,,0,,,,,,0,1,,0,,0,,0,,,0,0,,,0,,,,,,,,,,0,,,,,,,,,0,,0,,,,,,,,0,,,,,,,,0,0,,,,,,0,0,0,0,0,0,0,1,0
1141,21103383,,0,,,,,1,,0,0,,,0,,0,0,,,,,,,,,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,0,,,,,,,,,0,0,,,,,,0,,,0,,,,,0,,,0,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0
3374,21103383,,,,,,,1,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,0,,,0,,0,,,,,,,,,0,0,,,0,,,,0,,,,,0,,0,,,0,,0,0,0,0,0,,,0,,,,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0
1755,416966,,,,,,,,0,0,0,,,0,0,,,,0,,1,,,,,,,,0,,0,,,,,0,,0,0,,,0,,0,,,,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,0,0,0,0,1,0,0,0,0
2675,21103383,,,,,,,,,0,,0,,,,,,0,0,0,,,,,,,,,,,,0,0,,,,1,,,0,,,,,0,,,0,,,0,,,,,,,,0,0,,0,,,,,,0,0,,,,0,,0,,,,,,0,,0,,,,,,0,0,0,0,1,0,0,0,0,0
962,416966,0,,,,,,,0,,,,,0,,0,,,,,,,,0,0,,,,,,0,,,,,,,,0,,0,0,0,0,0,,,,0,,0,,,0,0,,,,,,,,0,,0,,,,,,,,,,,0,,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0
3354,21103383,0,,,,,,,,,,,,,,,0,,,0,0,0,,,,0,,,0,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,0,0,,,,0,,0,,,,,,,,,,0,,,0,,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0
3366,21103383,,0,,0,,,0,0,,,0,0,,,,,,,0,,0,,,,,0,,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,1,,,,,,,,,,0,,,,0,0,,,,,,,,0,,,0,,,,,,0,,,1,0,0,0,0,0,0,0,0
1691,416966,,,,0,0,,,,,,0,,,,0,0,,,0,1,,,,,,,,,,,,0,,0,,,,,,,,0,,,,0,,,,0,,,0,0,,,,,,0,,0,0,0,0,,,,,,,,,0,,,,,,0,,,,,,,,0,0,0,0,0,1,0,0,0,0
1739,21103383,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,0,,,0,,,,0,,0,,,0,0,,,0,,,0,0,,,,,,,,,0,,,,,,1,,0,0,,,,,,,0,,0,0,1,0,0,0,0,0,0
2389,21103383,,,0,,0,,,,,,1,,1,,,0,,,0,,,,,0,,,0,,,0,0,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,1,0,0,,,,,1,,,0,,,0,0,,,,,,,0,,,,,,0,,,1,0,0,0,0,1,0,0,0
219,21103383,,0,,0,,,1,,,,,,,0,,,,,0,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,0,,0,,,0,,,,,0,,,,,,0,0,,,,,,,0,,0,0,0,0,0,,0,,,,,,,,,0,,0,0,0,0,0,1,0,0,0
1019,21103383,0,,,0,,0,,,,,0,,,,,1,,,,,,1,,0,1,0,,,1,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,,,,0,,0,,,,,0,,,,,0,,,,,,0,,0,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1
1618,416966,0,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,0,,0,,,,,,0,,0,,0,,,0,,,0,1,,,,0,,,,0,,,,0,,0,,,,,,0,,,0,,,,,,,0,0,1,0,1,0,0,0,0
744,416966,,1,0,,,,,0,,,0,,0,0,,,,,,,0,,0,1,,,,0,,,,,,,,,,,0,,0,,,0,,1,,,1,0,,,0,0,,,,,,,,,,,,,0,,0,0,,,,,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0
238,38208839,,,,,,0,,,,,,,0,,,0,,,,1,0,,0,,,,,,,,,,,,,,,0,,,0,1,,,0,0,,0,,,,,,,0,,,,,,,,,0,,,0,0,,,,0,,0,,,,0,,,,,0,,0,,,0,0,0,0,0,0,0,0,1,0
3363,21638162,0,,,,,0,,,0,,,,,,,,,,0,,,,,1,,1,,0,0,,,,,,,0,,,,,0,,,0,,,,,,0,,,,0,,0,0,0,,,,,,,0,1,,0,,,,,,,,,,,,,0,,0,,,0,,,0,0,0,0,1,0,1,0,0
2429,21638162,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,,0,,,,,,0,,,,,,,0,0,1,,1,0,,0,,,,,,,0,,0,,,0,0,1,0,1,0,1,1,1,1,1
3358,14028842,,0,,0,,,,,0,0,,0,,,0,,,,,,0,,0,,,,,,0,,,,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,0,,,,,0,,,0,0,1,0,,0,0,1,0,0,0,0,0,0
2706,14028842,,,0,,,0,,,,,0,,,,,0,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,,,0,,,,,,,,,,,1,0,,,0,0,,,,0,,,,1,,,,0,,0,,,,,0,0,0,,,,0,,,0,0,1,0,1,0,0,0,0,1
526,14028842,0,,,,,,,0,,0,,0,,,,0,,,,,,,,0,0,,,,,0,,,,1,,0,,,,,0,0,,,,,,,,,0,,,,,,,,,0,,,0,,,,,0,0,,,,,,0,,0,,,,,,0,,,0,0,,0,1,0,0,0,0,0,0,0
1739,21638162,0,0,0,,,,1,,0,,,,,0,,0,,,,0,,,0,,,,0,,,0,0,0,,,,,0,0,,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,0,,,,,,,,,0,,0,0,0,1,0,0,0,0,0
1609,21638162,,0,,,,,,1,1,,,,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,0,,,,,,0,,,0,,0,,0,,,,0,,,,,,,,0,0,,0,,0,,,,,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,1
2131,21638162,,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,0,1,0,0,,0,0,,,,,,1,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,0,,,0,1,0,0,0,0,0,1,1,0
3305,42426633,,,,,,0,,,,,0,,0,,0,,,,,,,,,,,,0,0,0,,,,0,0,,0,,,,,0,,,,,,0,,,1,,,0,,1,,,,,,1,,,0,,0,,,,,,,,,,,1,,,1,,0,,,0,,,,0,0,0,0,0,1,0,0,0
26,42426633,,,0,,,,1,0,,,,,,,,,,,1,,0,,,,,,0,0,0,,,,0,0,,,,,,,,,,1,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,,,,0,,,0,0,,0,,1,0,1,0,0,0,1,0,0
2383,42426633,,,,0,,,,,,,,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,0,,0,,,,0,,0,1,,,0,0,,,0,,,0,0,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,0,,0,,,0,0,0,1,0,0,0,0,0
2561,42426633,,0,0,,,,0,,,,1,,,0,,0,,,,,,0,,,,,,,,,,0,,,0,,0,,,,,,,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,,,0,,0,,0,,,,,,,0,,,0,,0,1,0,0,0,0,0,0,0
45,21638162,,,,0,,,,,,0,,,0,,,,,,0,,,,,,,,0,0,,,,0,,,0,0,,,,,0,,,,,,,0,0,,,,0,0,,,0,,0,,,,0,,0,,,,0,,,,,,,,1,,,,,,0,,0,,,,0,0,0,0,0,0,1,0,0
744,42426633,1,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,0,,,,,,,,0,,0,0,,0,,,,0,,1,,,,0,,,,1,,0,,,,,,,,,,,,,,1,0,1,0,,0,,,1,,0,0,1,0,0,0,1,0,0,0
1489,21638162,,,,,,0,,,,,0,0,,0,,,0,,,0,0,,,0,,,,,,,,,,0,0,0,0,,,,,,,0,,,0,,,,,,,,,,,,,,,1,,,,,,,0,0,,0,,,,,0,,,0,,0,,,,,0,,0,0,0,0,0,0,1,0,0
3111,14028842,0,,,,,,,,,,,0,,,,,0,0,,,,,,1,,0,,0,,,,,0,,,0,,,0,,1,0,,,,0,,,,0,,,,,0,,,,,,,,,,,,0,,,0,,0,,,0,0,,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,1
1618,14028842,1,,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,,0,0,,,,,,,1,,,,,1,,,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,0,,,0,,1,,,,,1,1,1,1,1,1,1,1,1
1808,14028842,,0,,,,,,,0,,,,0,,0,0,,,,,,,,,1,,0,,0,,0,,,,0,,0,0,,,0,,,,,,0,,,,,,0,,,,,,,,0,,0,,,,0,0,,,,0,,,0,,,,,,0,,,,,,,,0,0,0,0,0,1,0,0,0
2389,14028842,,1,,,,,0,,,,,,,0,0,,,0,,1,,,,0,,0,,,0,,,,,,,0,,,,0,,,,,,,,,0,,,,,,0,,,0,,,,,,0,0,,,,,0,0,0,,,,,,,,,,1,,0,0,,,,0,0,0,0,1,1,0,0,0
1426,14028842,,,0,,,,,,,,,,,0,,,,0,,,,0,0,,,,,0,,,,,,0,,,,,,0,0,,,,,,,,1,0,0,,0,,0,,,,1,,,,,0,,,,,0,,,,,,,,,0,,,0,0,,,0,,0,,0,0,0,0,0,1,1,0,0
3379,21638162,0,,0,,,,,,,0,,,0,0,0,0,,,,,,0,,,,0,,,,,,0,0,,0,,,,0,,0,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,0,,,0,,,1,,,0,0,1,0,0,0,0,0,0
3374,21638162,,,0,,,,,,,1,,0,,,,,,,0,,,,0,0,0,,,,0,,,,,,0,0,,,0,,,,,,1,,0,,,,,,,0,,,,,,,,,0,0,1,1,,,,,0,,,,,,1,,,0,,,0,,,,,,1,0,0,0,0,0,0,1,0
1378,42426633,,,,,0,,0,,,,,,,0,,0,0,,0,,0,,0,,,0,0,,,,,,,0,,,,,,,,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,1,0
1244,39454669,,,,,,0,,,0,,,,,,,0,,,,,0,,,,0,1,,0,,,,,0,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,,0,0,0,1,0,0,0,0,0
1607,39454669,0,,,,0,0,0,0,,,0,,0,,,,,,,,,,,,,0,,,0,1,,0,,,,0,,0,,,,,,1,,,,,,0,0,,,0,,,,,0,1,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,,1,0,0,0,1,1,1,0,0
2696,39454669,,0,,,,0,,,,,0,0,0,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,0,,,,,,1,,,0,0,,,,,,,0,,,,,,,,0,,,,,0,0,,0,,,0,,,,,0,,,,,,0,,,,0,0,0,0,0,0,0,1,0
2689,3123750,,,1,0,,1,,,,,,,,,,,,0,0,,,,,1,,,,,,,,,,1,,,,0,0,0,,,0,,0,,,,0,,,,,1,,,0,,1,,0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,0,,,1,0,1,0,1,1,1,1,1
1755,39454669,0,0,,,,,0,1,,,,,0,0,,,0,,,1,,,,,,,1,0,,,,,0,0,0,,,,,,,,,,,0,,0,,,,,,,,,0,,,,0,,,,,0,,0,,,0,,,,,,,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,1
297,39454669,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,,,,,,,,,0,,,,,0,,,,1,,,1,,,,1,,0,,0,,0,,,,,,0,,,1,0,,,,0,,,,,,,,,,,0,,1,1,,,,0,1,0,0,1,0,1,0,1,1,1
1019,39454669,0,,,0,,,,0,0,,,,,,,0,,,0,,1,,,,,,,,0,0,,,,,0,,,,,0,0,1,0,,,,,,,,,,0,,,,,,,,,1,,,,1,,,0,,,,,0,1,,,,,,,,,0,0,,,,1,0,1,0,1,0,1,0,0
2675,39454669,0,,,,,,,0,,,0,,,,,0,,,,,,,0,,,,,0,,,,0,,,,,0,,0,,,,,0,0,,,,,,0,,,0,,0,0,,,,0,,0,,,,,,,0,,,,,,,,,,0,,1,0,0,,,,,0,0,0,0,1,0,0,0,0
3188,39454669,,1,,,0,,,,,,0,,,,,,,,0,1,,,,,,,,,,,,,,0,,0,,,0,,,0,,,1,,,,,,,0,0,,0,,,,,,,,0,,0,,,0,,,,0,,0,0,,,0,,,,,0,0,,,,,0,0,0,0,0,0,0,1,0
1492,39454669,0,,0,,,,,,,0,,,0,,,,0,0,,0,,,,,,,,,,,,,,,0,,,,,,,,0,1,,,,,,,,,,0,0,0,0,,0,0,,,,,0,,,,0,,0,0,,0,,,,,,,0,,,,,,,,0,1,0,0,0,0,0,0,0
2282,6788006,,,0,,,,,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,0,1,,,,0,0,,,0,,,0,0,0,0,,0,,,0,0,,0,,,,,,,,0,,,0,0,0,1,0,0,0,0,0
1492,7413208,,,,,0,0,,0,,,,1,,,,0,,0,0,,,,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,0,0,0,,0,0,,0,,0,0,1,0,0,0,0,0,0
1808,43604888,,,,,,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,0,0,,,0,,,,,0,,0,0,,,0,,,,,,,,,0,,,0,0,0,,,,,,0,,1,,,,,,0,,,,,,,0,,,0,,0,,,,0,0,0,0,0,0,0,0,1
